time,row,col,demand
676, 5, 5, 74
191, 7, 4, 19
176, 4, 6, 0
507, 0, 0, 0
87, 5, 2, 4
634, 1, 7, 11
55, 4, 7, 3
430, 2, 6, 125
395, 5, 2, 0
579, 6, 7, 17
532, 3, 7, 95
117, 1, 5, 50
252, 7, 0, 0
725, 4, 2, 0
312, 3, 0, 0
187, 0, 6, 27
90, 7, 1, 0
76, 7, 0, 0
146, 0, 7, 14
91, 2, 3, 67
167, 7, 4, 11
398, 1, 0, 0
643, 5, 4, 37
42, 6, 3, 0
161, 7, 5, 7
190, 5, 6, 19
688, 6, 7, 0
483, 5, 2, 0
356, 2, 0, 0
487, 1, 3, 0
269, 4, 4, 23
127, 6, 6, 0
380, 7, 0, 0
563, 5, 3, 0
2, 0, 6, 3
209, 3, 2, 25
563, 0, 3, 0
608, 1, 7, 0
625, 0, 4, 60
191, 3, 6, 24
355, 0, 2, 44
359, 7, 3, 0
632, 4, 2, 0
218, 4, 0, 0
239, 2, 6, 34
529, 2, 1, 9
491, 4, 5, 0
154, 1, 0, 0
592, 1, 2, 98
368, 3, 0, 0
444, 3, 4, 0
8, 0, 0, 30
465, 2, 5, 0
403, 7, 7, 30
13, 3, 5, 38
616, 1, 6, 28
331, 0, 3, 109
520, 1, 5, 281
81, 3, 5, 35
295, 4, 7, 6
123, 2, 0, 0
298, 5, 7, 0
568, 6, 7, 110
60, 1, 1, 34
266, 7, 2, 0
548, 2, 1, 0
195, 4, 0, 0
499, 3, 0, 0
621, 5, 5, 46
370, 6, 4, 0
113, 3, 0, 0
269, 6, 5, 0
473, 5, 1, 103
541, 4, 5, 71
39, 1, 7, 143
533, 3, 7, 49
48, 3, 1, 6
702, 2, 3, 303
176, 2, 4, 0
659, 0, 2, 12
650, 3, 2, 39
467, 3, 3, 8
238, 1, 3, 68
286, 2, 6, 29
183, 5, 0, 0
299, 3, 6, 15
87, 3, 7, 67
413, 2, 4, 24
283, 4, 6, 18
634, 6, 5, 19
151, 3, 1, 0
298, 5, 5, 0
455, 2, 7, 111
453, 1, 6, 53
369, 0, 6, 0
68, 2, 7, 274
309, 7, 7, 6
731, 2, 2, 154
156, 2, 3, 169
83, 3, 7, 69
401, 2, 6, 138
407, 4, 7, 149
130, 4, 2, 0
358, 0, 4, 141
524, 0, 6, 243
366, 2, 2, 7
168, 6, 3, 0
683, 2, 3, 12
149, 5, 1, 0
510, 1, 2, 23
32, 2, 6, 32
161, 2, 5, 462
168, 2, 4, 38
328, 4, 6, 57
579, 1, 2, 44
170, 7, 5, 0
226, 2, 5, 13
36, 1, 2, 52
151, 1, 0, 0
162, 1, 3, 44
317, 5, 7, 20
253, 5, 5, 27
399, 5, 6, 30
451, 5, 3, 20
382, 0, 3, 74
367, 6, 5, 0
250, 5, 3, 0
496, 7, 5, 14
688, 4, 3, 41
65, 1, 4, 66
687, 2, 7, 0
67, 6, 4, 36
379, 2, 3, 103
674, 4, 3, 173
402, 5, 4, 11
415, 7, 1, 0
460, 3, 7, 111
717, 5, 1, 0
212, 3, 1, 16
17, 4, 4, 30
70, 2, 7, 169
459, 7, 1, 0
317, 1, 0, 0
142, 7, 5, 0
97, 4, 3, 33
719, 4, 0, 0
385, 4, 5, 142
570, 0, 0, 26
422, 3, 4, 94
148, 3, 4, 0
653, 3, 0, 0
473, 4, 7, 48
423, 5, 1, 0
7, 2, 0, 0
484, 4, 4, 22
475, 0, 7, 151
280, 2, 3, 38
520, 7, 6, 9
294, 4, 4, 15
159, 7, 1, 0
664, 6, 0, 0
86, 4, 2, 0
215, 1, 5, 154
96, 3, 2, 10
237, 4, 4, 64
654, 4, 5, 63
36, 3, 7, 226
616, 3, 2, 0
318, 1, 7, 20
244, 3, 6, 14
284, 6, 7, 14
46, 2, 1, 0
619, 4, 3, 110
439, 6, 0, 0
552, 5, 1, 0
354, 0, 2, 37
309, 1, 7, 49
218, 3, 0, 0
249, 5, 7, 0
85, 5, 0, 0
649, 4, 2, 0
163, 1, 3, 73
100, 1, 4, 0
476, 1, 1, 8
487, 5, 5, 14
566, 3, 2, 16
214, 5, 3, 5
528, 6, 2, 9
640, 4, 3, 60
463, 1, 1, 27
306, 0, 0, 0
248, 5, 7, 14
324, 3, 5, 57
529, 0, 2, 31
326, 6, 1, 0
183, 0, 5, 27
422, 5, 0, 0
427, 4, 4, 82
196, 4, 2, 0
585, 5, 4, 17
15, 6, 3, 3
63, 1, 6, 463
472, 1, 0, 0
460, 6, 2, 8
359, 3, 5, 574
543, 1, 1, 9
511, 3, 5, 15
345, 2, 4, 0
331, 6, 3, 0
169, 3, 5, 62
644, 0, 3, 86
234, 3, 0, 0
176, 7, 7, 0
627, 0, 1, 11
179, 2, 3, 0
420, 7, 5, 0
450, 1, 6, 20
133, 6, 1, 0
358, 6, 6, 152
591, 3, 2, 34
227, 2, 5, 8
657, 2, 6, 31
642, 1, 7, 49
30, 5, 5, 0
581, 5, 0, 0
261, 6, 6, 31
310, 6, 3, 0
661, 3, 7, 82
663, 6, 2, 0
268, 3, 5, 65
624, 4, 5, 243
490, 1, 0, 0
727, 7, 0, 0
539, 3, 3, 0
295, 7, 2, 0
56, 3, 1, 3
316, 3, 6, 71
501, 7, 6, 14
73, 6, 3, 6
160, 0, 3, 59
157, 7, 7, 66
43, 2, 0, 9
269, 7, 6, 9
140, 3, 1, 7
107, 6, 4, 4
338, 7, 2, 0
215, 5, 5, 40
166, 6, 5, 30
114, 7, 1, 4
228, 6, 2, 0
25, 7, 3, 0
238, 6, 4, 5
494, 3, 3, 159
109, 1, 3, 40
234, 6, 4, 13
689, 4, 7, 0
332, 6, 6, 0
218, 0, 0, 0
693, 1, 0, 0
58, 6, 7, 109
68, 5, 3, 6
316, 2, 4, 16
365, 2, 5, 28
232, 2, 6, 37
712, 6, 3, 0
307, 0, 6, 211
337, 4, 5, 91
710, 7, 3, 22
43, 6, 0, 0
448, 1, 6, 25
603, 6, 7, 0
56, 3, 3, 19
200, 3, 7, 0
332, 5, 6, 83
251, 7, 7, 39
1, 0, 0, 0
654, 0, 4, 31
516, 2, 0, 0
221, 2, 2, 8
706, 4, 6, 56
413, 2, 0, 0
656, 0, 2, 0
277, 1, 7, 9
431, 3, 7, 43
728, 4, 4, 663
0, 4, 6, 0
717, 3, 0, 0
291, 2, 1, 0
51, 1, 2, 3
584, 0, 7, 0
17, 0, 5, 213
568, 5, 0, 32
457, 2, 4, 111
408, 4, 4, 55
662, 5, 3, 0
175, 7, 0, 0
67, 2, 2, 51
677, 2, 7, 66
225, 0, 4, 16
638, 7, 3, 0
243, 7, 4, 0
242, 2, 5, 14
234, 5, 3, 5
59, 2, 4, 147
3, 2, 4, 0
224, 2, 1, 0
366, 1, 3, 17
309, 2, 6, 196
581, 2, 0, 0
503, 5, 0, 0
498, 0, 3, 86
583, 4, 6, 10
125, 5, 1, 0
114, 7, 6, 0
144, 2, 2, 41
483, 6, 1, 0
323, 4, 4, 0
331, 3, 1, 20
29, 0, 1, 0
156, 1, 4, 11
135, 4, 2, 17
520, 5, 4, 29
248, 3, 6, 0
344, 6, 1, 0
262, 2, 4, 67
631, 3, 7, 19
695, 1, 7, 148
179, 5, 3, 0
152, 0, 1, 7
298, 0, 5, 0
194, 7, 1, 0
511, 7, 2, 0
293, 2, 5, 25
298, 7, 3, 0
222, 2, 7, 0
581, 4, 7, 54
700, 4, 4, 56
527, 7, 0, 0
244, 0, 2, 14
509, 5, 0, 0
20, 7, 7, 36
470, 6, 1, 0
236, 5, 3, 13
637, 4, 1, 19
13, 5, 1, 0
284, 0, 4, 32
83, 4, 5, 205
143, 3, 2, 7
20, 0, 3, 104
412, 4, 0, 0
621, 0, 7, 75
61, 7, 0, 0
562, 2, 2, 0
365, 4, 2, 17
423, 5, 6, 0
306, 3, 2, 6
240, 7, 0, 0
484, 6, 7, 14
714, 5, 2, 0
2, 6, 2, 0
342, 3, 0, 0
448, 3, 7, 58
268, 3, 1, 47
316, 6, 7, 6
723, 4, 6, 1638
619, 6, 4, 57
584, 6, 1, 0
513, 4, 4, 0
353, 6, 6, 6
656, 4, 5, 12
515, 5, 0, 0
626, 0, 3, 97
607, 5, 6, 0
534, 7, 3, 0
228, 4, 4, 5
13, 0, 7, 213
364, 2, 0, 0
441, 4, 4, 0
266, 1, 3, 41
202, 5, 5, 5
561, 6, 5, 0
615, 5, 7, 57
284, 1, 1, 5
278, 3, 4, 23
425, 0, 2, 63
16, 1, 7, 114
263, 0, 6, 44
573, 7, 1, 0
419, 2, 0, 0
634, 6, 3, 0
662, 2, 0, 0
352, 6, 3, 27
189, 5, 2, 4
448, 7, 4, 13
28, 3, 7, 0
204, 4, 5, 36
612, 1, 6, 46
634, 6, 1, 0
66, 2, 7, 572
193, 7, 1, 0
192, 7, 2, 0
480, 2, 1, 0
391, 5, 2, 0
631, 6, 0, 0
71, 2, 4, 57
614, 3, 6, 82
235, 1, 7, 13
551, 4, 7, 104
271, 7, 7, 0
389, 1, 2, 11
345, 7, 3, 0
53, 2, 1, 0
377, 1, 7, 92
544, 0, 2, 80
688, 5, 2, 0
691, 0, 5, 0
452, 7, 5, 8
508, 3, 7, 47
541, 6, 3, 0
263, 2, 0, 0
540, 1, 4, 65
698, 5, 4, 56
343, 4, 3, 71
644, 5, 1, 0
628, 7, 2, 11
0, 2, 3, 17
539, 4, 7, 9
422, 2, 0, 7
257, 5, 4, 27
599, 2, 6, 318
266, 4, 2, 0
492, 4, 6, 22
321, 6, 2, 0
292, 4, 1, 25
296, 6, 1, 0
567, 3, 6, 200
262, 4, 5, 161
578, 5, 7, 54
211, 7, 7, 5
392, 1, 7, 11
127, 6, 1, 0
317, 0, 2, 6
387, 2, 1, 0
596, 2, 5, 193
70, 4, 0, 3
171, 2, 4, 0
119, 6, 3, 0
558, 3, 7, 16
664, 5, 5, 153
606, 3, 6, 139
604, 7, 5, 18
102, 5, 1, 0
257, 7, 4, 5
676, 0, 1, 12
605, 0, 6, 82
154, 0, 0, 4
638, 1, 4, 11
355, 0, 3, 98
124, 3, 4, 0
719, 2, 1, 0
176, 6, 5, 0
162, 0, 4, 69
78, 4, 5, 0
326, 3, 1, 0
419, 7, 6, 7
151, 5, 0, 0
277, 3, 7, 0
716, 0, 7, 190
642, 1, 4, 60
529, 1, 3, 71
230, 1, 1, 0
118, 0, 4, 46
621, 2, 4, 36
89, 5, 3, 41
48, 1, 7, 51
537, 1, 0, 0
382, 7, 5, 22
375, 2, 2, 92
426, 3, 4, 70
377, 5, 2, 0
95, 2, 5, 38
261, 1, 3, 97
208, 4, 4, 40
341, 6, 6, 0
109, 1, 5, 37
614, 0, 7, 11
403, 1, 2, 126
376, 7, 1, 0
374, 7, 2, 0
144, 0, 2, 23
295, 7, 1, 0
510, 7, 3, 0
296, 6, 4, 6
706, 4, 0, 0
126, 7, 2, 0
389, 1, 3, 37
329, 2, 1, 10
165, 5, 2, 4
559, 3, 7, 16
723, 3, 4, 281
348, 1, 1, 0
273, 3, 7, 0
245, 4, 5, 9
112, 5, 2, 0
204, 1, 6, 25
385, 1, 6, 335
447, 6, 0, 0
196, 6, 6, 0
107, 6, 2, 0
168, 4, 3, 43
79, 7, 6, 0
134, 3, 5, 122
685, 3, 3, 309
125, 3, 2, 0
355, 0, 1, 17
668, 0, 2, 12
168, 2, 3, 53
665, 3, 3, 223
31, 1, 0, 0
445, 5, 0, 0
466, 5, 2, 0
238, 0, 1, 0
186, 0, 4, 7
307, 4, 0, 0
436, 2, 5, 40
604, 7, 1, 0
389, 7, 5, 18
45, 3, 2, 32
145, 2, 0, 0
177, 0, 1, 0
437, 4, 3, 78
696, 6, 5, 22
95, 3, 2, 28
597, 5, 2, 10
21, 7, 5, 11
652, 2, 7, 63
563, 4, 0, 0
274, 2, 0, 0
212, 0, 5, 76
77, 4, 7, 0
464, 5, 5, 8
146, 0, 5, 11
316, 5, 3, 10
153, 3, 2, 37
252, 3, 3, 36
665, 2, 1, 0
704, 7, 5, 22
146, 7, 5, 7
709, 5, 2, 0
196, 3, 7, 12
197, 7, 7, 0
288, 1, 1, 15
540, 4, 7, 49
637, 0, 6, 11
593, 6, 7, 34
235, 4, 0, 0
249, 5, 5, 0
66, 7, 3, 3
119, 7, 1, 0
645, 1, 6, 67
485, 6, 1, 0
23, 1, 3, 44
233, 5, 3, 0
450, 1, 2, 53
325, 6, 4, 0
299, 4, 7, 6
293, 5, 2, 0
528, 5, 5, 95
418, 1, 0, 0
642, 1, 0, 0
62, 5, 1, 0
39, 3, 0, 3
513, 3, 5, 0
623, 6, 6, 28
304, 6, 0, 0
579, 6, 2, 0
39, 7, 2, 0
74, 7, 7, 0
572, 7, 3, 16
610, 2, 5, 11
689, 6, 7, 0
314, 0, 2, 36
433, 5, 6, 139
384, 6, 5, 30
682, 2, 6, 0
683, 6, 7, 0
135, 4, 4, 48
265, 1, 7, 70
114, 0, 1, 0
691, 7, 0, 0
128, 2, 3, 94
339, 3, 2, 21
635, 1, 6, 19
468, 0, 6, 0
250, 0, 2, 9
414, 5, 4, 0
301, 7, 5, 181
231, 6, 3, 0
310, 0, 4, 83
599, 5, 5, 105
613, 1, 7, 57
453, 2, 3, 58
286, 5, 7, 18
220, 0, 2, 8
101, 6, 6, 0
75, 1, 4, 6
61, 0, 6, 295
379, 6, 3, 17
649, 7, 0, 0
362, 7, 2, 0
378, 5, 5, 68
374, 4, 3, 50
474, 0, 5, 82
692, 6, 0, 0
686, 6, 5, 0
611, 1, 1, 0
544, 4, 3, 31
672, 2, 7, 181
121, 0, 3, 21
50, 0, 6, 21
234, 1, 3, 13
299, 0, 4, 0
680, 6, 0, 0
539, 7, 7, 0
55, 6, 1, 0
469, 0, 2, 56
528, 3, 3, 135
232, 3, 5, 16
171, 2, 5, 0
589, 4, 4, 44
239, 6, 0, 0
12, 6, 4, 11
437, 5, 5, 20
26, 7, 0, 0
507, 7, 5, 15
245, 0, 3, 0
300, 4, 0, 0
500, 0, 6, 231
221, 5, 3, 0
517, 2, 2, 67
361, 3, 1, 0
635, 7, 1, 0
288, 1, 3, 89
306, 0, 1, 0
610, 5, 7, 0
323, 0, 5, 0
465, 6, 4, 0
578, 6, 5, 27
177, 4, 1, 0
12, 2, 6, 126
610, 1, 7, 11
194, 5, 0, 0
130, 5, 4, 35
235, 4, 5, 50
228, 2, 4, 8
415, 7, 5, 0
57, 1, 4, 252
485, 3, 3, 14
260, 6, 1, 0
187, 3, 1, 19
482, 3, 0, 0
81, 7, 0, 0
565, 5, 0, 0
274, 7, 6, 79
470, 7, 5, 0
570, 5, 3, 32
464, 0, 7, 13
75, 1, 0, 4
239, 3, 5, 47
389, 4, 0, 0
18, 2, 6, 1491
206, 1, 5, 56
459, 1, 5, 48
129, 2, 6, 362
453, 4, 0, 0
489, 0, 2, 0
389, 3, 3, 23
410, 1, 2, 55
664, 5, 1, 153
433, 3, 5, 480
410, 5, 5, 87
394, 5, 1, 0
324, 5, 5, 32
1, 7, 1, 0
560, 2, 6, 0
5, 7, 2, 0
595, 4, 7, 54
52, 7, 0, 0
722, 5, 3, 14
281, 5, 3, 93
41, 5, 0, 68
174, 4, 2, 0
655, 3, 4, 39
307, 2, 6, 147
544, 2, 6, 230
674, 3, 7, 21
390, 7, 4, 0
533, 4, 1, 0
32, 7, 2, 0
421, 3, 2, 226
344, 1, 2, 0
438, 1, 6, 20
21, 7, 1, 0
499, 6, 0, 0
167, 6, 2, 0
62, 0, 3, 94
675, 4, 7, 86
224, 2, 5, 5
653, 5, 0, 0
201, 2, 0, 0
99, 4, 6, 0
632, 2, 4, 0
619, 4, 1, 28
153, 4, 3, 37
326, 1, 7, 148
141, 7, 4, 13
26, 7, 4, 0
178, 6, 3, 0
627, 3, 1, 0
37, 4, 2, 0
145, 2, 1, 0
720, 4, 1, 36
79, 3, 0, 0
107, 4, 6, 6
358, 2, 7, 54
505, 4, 5, 167
503, 3, 5, 819
307, 1, 4, 30
393, 7, 7, 0
288, 5, 1, 0
630, 1, 5, 19
66, 6, 6, 15
536, 1, 0, 0
134, 0, 3, 35
545, 3, 0, 0
172, 6, 3, 15
511, 2, 2, 0
130, 6, 2, 0
444, 4, 6, 13
290, 4, 1, 0
295, 1, 2, 6
180, 1, 6, 12
458, 4, 6, 42
403, 5, 3, 11
631, 6, 4, 0
16, 0, 3, 155
141, 5, 4, 7
272, 5, 7, 0
258, 3, 5, 58
377, 1, 1, 0
415, 4, 3, 39
15, 7, 3, 11
531, 2, 0, 0
479, 2, 6, 870
608, 0, 7, 11
478, 4, 1, 8
57, 5, 6, 72
647, 2, 1, 0
712, 0, 4, 43
183, 7, 4, 0
614, 1, 2, 36
72, 4, 1, 10
304, 2, 4, 49
585, 2, 2, 0
151, 0, 3, 0
640, 7, 0, 0
211, 5, 0, 0
110, 6, 2, 0
722, 5, 1, 23
323, 2, 6, 0
296, 4, 7, 0
627, 2, 2, 67
127, 3, 0, 0
281, 4, 0, 0
283, 6, 3, 5
534, 3, 0, 0
588, 4, 6, 27
394, 4, 7, 0
432, 7, 2, 20
376, 1, 7, 57
648, 7, 6, 39
211, 6, 7, 61
180, 2, 0, 0
366, 7, 1, 0
138, 3, 1, 35
709, 7, 7, 0
639, 7, 0, 0
344, 5, 2, 0
105, 2, 2, 20
480, 3, 3, 81
568, 4, 6, 84
254, 0, 7, 27
171, 3, 5, 0
218, 0, 3, 26
387, 0, 0, 0
365, 0, 5, 39
368, 7, 1, 0
590, 0, 1, 10
135, 5, 6, 35
432, 3, 3, 111
84, 4, 1, 12
721, 3, 5, 508
566, 1, 3, 126
615, 4, 4, 11
473, 7, 2, 0
277, 4, 4, 5
597, 3, 4, 105
238, 3, 7, 42
411, 4, 6, 118
439, 3, 6, 33
35, 2, 4, 435
425, 1, 1, 7
209, 3, 0, 8
92, 0, 0, 6
223, 2, 1, 0
203, 3, 3, 25
674, 2, 0, 0
626, 4, 4, 86
708, 7, 0, 0
452, 2, 5, 58
428, 4, 7, 43
6, 6, 4, 0
459, 2, 4, 27
231, 0, 5, 21
307, 7, 6, 0
340, 6, 5, 0
600, 3, 1, 0
578, 4, 3, 88
323, 0, 2, 0
369, 6, 1, 0
677, 3, 2, 0
181, 3, 0, 0
219, 1, 2, 8
678, 7, 4, 0
317, 6, 7, 0
513, 0, 0, 0
604, 0, 5, 75
438, 1, 7, 45
106, 4, 1, 0
395, 2, 0, 0
95, 6, 6, 0
262, 4, 1, 17
608, 5, 3, 11
439, 2, 5, 13
251, 7, 1, 0
230, 2, 2, 0
243, 0, 7, 5
145, 3, 3, 18
452, 0, 4, 91
605, 5, 0, 0
223, 0, 1, 0
33, 5, 4, 49
59, 2, 6, 244
726, 4, 6, 2441
628, 2, 0, 0
27, 7, 5, 3
109, 6, 7, 4
550, 6, 4, 25
678, 4, 7, 12
26, 6, 1, 0
269, 5, 4, 9
393, 5, 3, 0
419, 2, 4, 0
369, 0, 2, 0
55, 1, 4, 3
136, 0, 1, 4
304, 1, 4, 19
330, 7, 6, 0
676, 2, 3, 41
627, 0, 4, 60
694, 7, 3, 12
10, 0, 7, 153
341, 0, 3, 37
184, 4, 3, 31
123, 7, 5, 0
602, 5, 3, 18
713, 0, 1, 0
186, 7, 1, 0
300, 0, 2, 15
348, 4, 1, 6
400, 2, 6, 138
405, 5, 1, 0
68, 1, 6, 1599
208, 4, 5, 209
635, 7, 0, 0
329, 5, 7, 16
553, 5, 2, 0
193, 5, 5, 81
622, 3, 3, 149
724, 0, 7, 590
367, 7, 2, 0
243, 7, 7, 0
388, 4, 6, 66
526, 3, 7, 190
616, 7, 5, 11
642, 2, 6, 175
529, 2, 5, 135
518, 5, 4, 47
572, 1, 7, 345
349, 6, 5, 54
406, 7, 3, 0
577, 0, 6, 254
658, 7, 1, 0
530, 0, 2, 25
676, 5, 0, 0
16, 7, 7, 5
89, 6, 3, 0
557, 2, 0, 0
393, 7, 5, 0
375, 5, 4, 57
466, 7, 4, 0
207, 2, 1, 0
261, 2, 5, 94
544, 3, 5, 160
517, 2, 7, 99
487, 6, 7, 28
168, 2, 6, 139
169, 4, 3, 46
721, 1, 2, 82
598, 2, 1, 34
115, 3, 4, 40
661, 6, 0, 0
612, 5, 7, 28
564, 7, 3, 0
60, 0, 3, 162
171, 1, 1, 0
502, 5, 0, 64
276, 2, 6, 18
89, 6, 5, 26
653, 6, 7, 39
167, 1, 3, 62
631, 0, 4, 30
85, 6, 6, 6
474, 0, 4, 90
363, 1, 0, 0
482, 5, 6, 45
275, 5, 0, 0
66, 3, 6, 987
416, 3, 1, 7
648, 5, 7, 141
501, 4, 5, 81
628, 3, 4, 37
486, 3, 0, 0
197, 1, 6, 8
595, 3, 4, 122
238, 4, 7, 29
317, 2, 7, 42
592, 4, 4, 78
384, 5, 7, 30
239, 1, 6, 59
704, 7, 6, 0
693, 1, 2, 107
298, 3, 4, 0
368, 2, 1, 0
232, 2, 3, 8
134, 7, 5, 17
610, 1, 3, 11
69, 3, 1, 3
215, 7, 4, 5
73, 3, 4, 16
117, 1, 3, 183
383, 3, 3, 92
353, 4, 0, 6
247, 6, 1, 5
595, 6, 2, 0
714, 4, 2, 0
147, 3, 3, 7
194, 5, 5, 48
561, 7, 4, 0
391, 7, 4, 0
328, 5, 3, 0
184, 2, 6, 24
427, 6, 0, 0
169, 2, 2, 15
570, 1, 1, 58
655, 4, 7, 12
159, 0, 4, 91
590, 4, 2, 0
592, 6, 5, 44
686, 1, 1, 0
175, 0, 3, 0
66, 0, 4, 380
380, 4, 2, 7
585, 0, 2, 0
609, 2, 1, 0
672, 1, 5, 654
599, 7, 1, 0
340, 4, 6, 27
297, 2, 6, 0
452, 1, 0, 0
278, 7, 6, 32
549, 1, 7, 144
385, 0, 1, 7
17, 3, 7, 63
322, 2, 4, 0
206, 1, 4, 12
35, 0, 6, 267
400, 1, 7, 71
431, 0, 3, 118
426, 0, 4, 75
240, 0, 4, 39
102, 7, 0, 0
227, 1, 4, 5
158, 7, 6, 4
524, 1, 0, 0
318, 1, 0, 0
72, 2, 6, 44
75, 2, 6, 6
314, 3, 7, 71
179, 0, 6, 0
627, 4, 5, 194
525, 0, 2, 114
312, 2, 7, 71
478, 4, 2, 0
31, 4, 5, 0
148, 0, 2, 0
54, 4, 5, 3
18, 4, 5, 276
186, 2, 1, 0
520, 2, 0, 0
689, 5, 0, 0
620, 0, 0, 11
540, 7, 5, 25
355, 7, 7, 21
667, 1, 6, 294
680, 4, 1, 0
1, 1, 0, 0
163, 5, 6, 402
552, 4, 2, 10
131, 2, 4, 318
249, 1, 5, 0
378, 7, 1, 0
582, 0, 5, 10
498, 4, 1, 14
17, 2, 2, 22
545, 5, 4, 25
132, 3, 5, 70
479, 5, 2, 0
529, 6, 4, 15
24, 2, 6, 34
586, 0, 2, 0
211, 6, 5, 12
246, 0, 5, 0
366, 0, 7, 11
129, 1, 0, 0
612, 3, 7, 11
591, 7, 1, 0
593, 7, 7, 17
114, 4, 1, 0
573, 1, 0, 0
612, 6, 7, 18
594, 5, 1, 0
332, 4, 5, 42
45, 5, 2, 0
592, 1, 0, 27
110, 3, 6, 20
465, 3, 3, 13
274, 4, 6, 5
359, 1, 2, 81
501, 6, 2, 0
64, 6, 1, 0
128, 4, 1, 0
335, 5, 7, 26
152, 0, 7, 4
232, 5, 0, 0
560, 7, 5, 0
102, 5, 0, 0
19, 1, 1, 0
534, 0, 2, 80
82, 5, 1, 0
312, 0, 4, 83
599, 7, 6, 34
348, 0, 4, 6
94, 4, 4, 28
81, 2, 4, 91
66, 3, 1, 15
705, 3, 2, 0
626, 0, 5, 67
297, 7, 6, 15
417, 4, 0, 0
718, 6, 7, 35
332, 1, 0, 0
290, 2, 6, 0
2, 3, 7, 5
577, 4, 4, 159
383, 6, 1, 11
112, 4, 4, 17
311, 7, 1, 0
366, 0, 5, 11
174, 7, 1, 0
723, 7, 6, 0
209, 1, 3, 93
159, 2, 3, 114
693, 2, 3, 375
666, 6, 1, 0
168, 7, 4, 12
63, 3, 4, 150
386, 7, 3, 0
615, 6, 1, 0
615, 1, 3, 82
121, 4, 0, 11
18, 5, 3, 0
194, 0, 6, 12
715, 2, 6, 203
47, 7, 0, 0
644, 7, 6, 19
155, 6, 5, 14
29, 6, 6, 0
543, 2, 5, 249
490, 1, 6, 0
413, 1, 6, 31
603, 2, 1, 0
232, 7, 6, 8
256, 3, 5, 106
379, 5, 1, 11
556, 0, 3, 94
187, 4, 4, 43
30, 4, 2, 0
310, 4, 5, 123
181, 0, 4, 19
4, 7, 7, 0
237, 3, 6, 47
171, 7, 1, 0
23, 0, 2, 22
193, 7, 6, 12
637, 2, 2, 49
609, 4, 5, 0
334, 0, 3, 93
689, 6, 6, 0
484, 3, 0, 0
422, 3, 3, 75
66, 1, 6, 1800
61, 6, 1, 0
309, 7, 3, 0
290, 5, 2, 0
255, 5, 5, 53
247, 0, 7, 17
256, 7, 0, 0
714, 7, 6, 0
601, 7, 5, 18
413, 4, 2, 0
89, 7, 1, 0
511, 3, 0, 0
51, 7, 3, 0
194, 7, 5, 8
580, 6, 7, 34
665, 1, 1, 0
698, 1, 7, 337
681, 3, 3, 21
715, 0, 0, 43
136, 2, 3, 42
138, 1, 1, 0
645, 5, 1, 0
354, 6, 3, 0
464, 5, 6, 0
175, 3, 0, 0
364, 0, 6, 120
679, 1, 2, 12
471, 6, 3, 56
395, 3, 2, 0
718, 5, 6, 43
510, 2, 4, 0
38, 6, 2, 0
265, 5, 6, 5
107, 3, 1, 6
671, 2, 7, 133
716, 7, 7, 22
243, 3, 7, 50
277, 4, 3, 29
684, 7, 7, 0
298, 6, 0, 0
199, 5, 5, 0
432, 0, 1, 13
619, 2, 0, 0
567, 1, 4, 116
415, 2, 5, 24
313, 7, 7, 0
170, 7, 7, 0
474, 5, 6, 42
579, 4, 6, 78
165, 2, 6, 1477
391, 1, 2, 7
218, 1, 1, 5
148, 5, 6, 0
498, 3, 1, 14
571, 0, 0, 0
450, 2, 2, 86
422, 0, 3, 125
184, 7, 5, 7
690, 7, 1, 0
633, 1, 3, 0
706, 1, 0, 0
28, 3, 0, 20
285, 5, 4, 29
225, 6, 6, 0
585, 3, 5, 10
708, 0, 1, 13
54, 4, 4, 3
653, 0, 4, 20
407, 7, 5, 18
453, 2, 0, 0
349, 1, 5, 125
511, 3, 1, 0
528, 2, 6, 1023
418, 2, 3, 0
369, 1, 4, 0
87, 4, 5, 162
130, 0, 6, 59
444, 5, 4, 0
255, 5, 7, 44
146, 2, 6, 18
447, 3, 7, 45
450, 3, 2, 8
15, 2, 6, 150
130, 2, 2, 17
457, 6, 1, 0
245, 6, 6, 0
122, 1, 6, 7
320, 0, 7, 6
4, 1, 3, 0
263, 3, 6, 67
314, 4, 5, 71
502, 0, 0, 8
410, 3, 6, 395
585, 7, 3, 0
245, 1, 3, 0
254, 1, 0, 9
160, 1, 4, 48
204, 7, 2, 0
159, 6, 6, 44
477, 5, 5, 249
47, 5, 1, 0
490, 0, 0, 0
38, 0, 1, 18
254, 3, 2, 9
145, 2, 2, 14
74, 6, 3, 0
253, 2, 1, 0
577, 0, 3, 122
232, 4, 1, 16
584, 0, 6, 0
609, 1, 3, 0
251, 3, 0, 0
541, 5, 4, 15
151, 4, 2, 0
144, 2, 4, 25
346, 0, 4, 0
671, 3, 0, 12
403, 7, 4, 37
23, 1, 2, 19
585, 1, 0, 0
353, 1, 3, 54
595, 2, 7, 105
541, 2, 0, 0
125, 7, 6, 0
443, 1, 1, 0
315, 4, 6, 61
517, 0, 6, 47
547, 5, 0, 0
486, 4, 7, 45
74, 5, 3, 0
37, 2, 0, 0
490, 2, 0, 0
217, 0, 6, 64
538, 7, 1, 0
573, 6, 2, 10
470, 6, 2, 0
609, 0, 3, 0
447, 6, 6, 0
463, 4, 2, 0
206, 4, 4, 169
